,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
9161,Turns out I wasn't in the lane to make a right turn.,0,0,1,1,1,1,1,1
9162,I had been waiting in a line of parked cars.,0,0,1,1,1,1,1,1
9163,Ulrich had a research paper due in a week.,0,0,1,0,0,0,0,1
9164,But he procrastinated the paper all semester.,0,0,1,0,1,0,0,1
9165,He decided to work on the paper as much as he could all week.,0,0,1,0,0,0,0,1
9166,But he ended up procrastinating that too.,0,0,0,0,0,0,0,1
9167,"Thankfully, his teacher allowed him more time to finish.",1,1,0,1,0,0,0,0
9168,"Kia was a sweet girl, but she was also very sassy.",0,0,0,0,0,0,0,0
9169,She didn't let anyone tell her what to do or to be mean to her.,1,1,0,0,0,0,0,1
9170,"One day, a mean girl tried to bully her.",0,0,1,1,0,1,1,0
9171,This mean girl didn't know that Kia didn't put up with anything.,0,0,0,1,0,1,1,0
9172,Kia hit the mean girl in the nose and no one ever bullied her again.,1,0,0,0,0,0,1,0
9173,I stopped by McDonald's on the way home yesterday.,1,0,0,0,0,0,0,1
9174,I ordered a burger without pickles.,1,0,0,0,0,0,0,0
9175,When I got home the burger had pickles on it.,0,0,0,1,1,1,1,0
9176,I had to drive back to get another one.,0,0,0,1,0,1,1,0
9177,They acted like I was being too sensitive.,0,0,0,1,0,1,1,1
9178,"As Alice was waiting, she decided to go to Walmart for groceries.",1,0,0,0,0,0,0,0
9179,After about an hour Alice got in the car and drove home.,0,0,0,0,0,0,0,0
9180,"However, Alice screamed when she realized her mistake.",0,1,1,1,0,0,0,1
9181,Alice realized she had forgotten her laundry at the laundromat.,0,0,0,1,0,1,1,1
9182,My kids wanted to go play outside.,0,0,0,1,0,0,0,1
9183,I let them go play without my supervision.,1,1,0,0,0,0,0,1
9184,They returned covered in mud.,1,0,1,0,0,1,1,0
9185,I scolded and grounded them.,0,0,0,1,1,1,1,1
9186,I realized that they weren't mature enough to play outside without me.,0,0,1,1,1,0,1,0
9187,Bill always loosened the cap on the salt shaker in restaurants.,0,0,0,0,0,0,0,1
9188,"Bill would wait and watch the victims of his pranks, laughing.",1,0,0,0,0,0,0,1
9189,One day I decided to loosen the cap on the salt shaker Bill was using.,0,0,0,0,0,0,0,1
9190,He began to pour salt on his food and dumped out the whole thing.,1,0,0,1,0,0,1,1
9191,I laughed and told Bill that he really had it coming.,1,0,0,1,0,0,1,0
9192,Joe was paddling down the river.,1,1,0,0,0,0,0,1
9193,They were obstructing his path!,0,0,1,1,0,0,1,1
9194,"He tried to move them out of the way, but they wouldn't budge.",0,0,1,1,1,1,1,1
9195,Joe had to drag his canoe around them on land instead.,0,0,0,1,1,1,0,1
9196,Tom woke up and went to work.,1,0,0,0,1,0,0,1
9197,He realized he was the first one in.,1,1,0,1,0,0,0,1
9198,After a while he noticed nobody else was coming in.,0,0,1,1,1,0,0,1
9199,He finally realized it was daylight savings time.,0,0,0,1,0,0,0,0
9200,Tom felt silly for going in so early.,0,0,0,1,1,1,0,0
9201,Bev and her brother loved to ride their bikes down big hills.,1,1,0,0,0,0,0,1
9202,The bigger the better.,1,1,0,0,0,0,0,1
9203,One day Bev hit a rock on the way down.,0,0,1,1,1,0,0,1
9204,She went flying over the handlebars.,0,0,1,1,1,1,0,0
9205,Fortunately she just got scraped up a bit.,1,0,1,0,0,0,0,0
9206,But he continually worried that it wouldn't taste good enough.,0,0,1,0,0,0,0,1
9207,So he kept adding more and more ingredients.,0,0,1,0,0,0,0,1
9208,But the potato salad became unrecognizable and convoluted.,0,0,1,1,1,1,0,1
9209,Jeff decided to make it again without worrying so much.,0,0,0,1,1,0,0,1
9210,It was extremely elegant with pearls and emeralds.,1,1,0,1,0,0,0,0
9211,As the neighborhood was poor it didn't belong to anyone there.,1,0,0,1,0,0,0,1
9212,So she went to the police station and reported the pendant as found.,1,1,0,1,0,0,0,1
9213,The police thanked her for her honesty by giving her a reward.,1,1,0,1,0,0,0,0
9214,"When I and my brother Joe were little, our grandfather visited.",1,1,0,1,0,0,0,1
9215,He had flown from California to our home in North Carolina.,1,1,0,1,0,0,0,1
9216,Granddad said he came with a surprise.,1,0,0,1,0,0,0,1
9217,The following morning he drove us to the train station.,1,0,0,1,0,0,0,1
9218,He took us on our first train ride.,1,1,0,1,0,0,0,1
9219,He learned about Native Americans.,1,1,0,1,0,0,0,1
9220,He became fascinated with their culture.,1,1,0,0,0,0,0,1
9221,He researched their historical sites.,1,1,0,0,0,0,0,1
9222,He took a vacation to visit the sites and had fun.,1,0,0,1,0,0,0,1
9223,I used to have trouble falling asleep.,1,0,0,0,0,0,1,0
9224,I did some research online to find a natural cure for insomnia.,0,0,0,0,0,0,0,1
9225,I discovered a whole community of people with the same issue.,1,0,0,0,0,0,0,1
9226,They recommended I use a fireplace video to help me sleep.,1,1,0,0,0,0,0,1
9227,The first night I tried it I slept like a baby!,1,0,0,0,0,0,0,0
9228,There were mountains everywhere.,1,1,0,1,0,0,0,1
9229,We saw bald eagles too.,1,0,0,0,0,0,0,0
9230,It felt great there in the summer.,1,1,0,1,0,0,0,1
9231,Zeke wanted to become the senator of Texas.,1,1,0,0,0,0,0,1
9232,He decided to major in political science at university.,1,0,0,0,0,0,0,1
9233,"After he graduated, he got a job as the secretary to a senator.",1,0,0,1,0,0,0,1
9234,The senator retired and Zeke decided to run for election.,1,1,1,1,0,0,0,1
9235,Zeke won the election and was finally the senator of Texas.,1,1,0,0,0,0,0,1
9236,Josh was going to do the dishes.,1,1,0,1,0,0,0,1
9237,His wife had left a knife in the sink.,0,0,1,1,0,0,0,0
9238,Josh didn't realize the knife was in the sink.,0,0,0,1,1,0,0,0
9239,Josh cut his hand on the knife.,0,0,1,1,1,1,1,0
9240,Josh asked his wife not to put the knives in the sink.,0,0,1,1,1,1,1,0
9241,Fran just landed in Thailand for her grand one month trip abroad.,1,0,0,1,0,0,0,1
9242,"As she stepped outside of the airport, it was very rainy.",0,0,1,1,1,1,1,0
9243,Fran had come during the monsoon season.,0,0,1,1,1,1,1,0
9244,She got out her raincoat and looked excited for her adventure.,1,1,0,0,0,0,0,1
9245,Fran surged forward and explored the streets of Bangkok.,1,0,0,1,0,0,0,1
9246,Rose's dog was acting very hyper.,1,1,1,0,1,0,0,1
9247,She decided to take him on a walk.,1,1,0,0,0,0,0,1
9248,On the walk Rose's dog saw a squirrel.,1,0,1,1,0,0,0,1
9249,He broke away from the leash and chased the squirrel down the street.,0,0,1,1,0,0,1,1
9250,Rose was relieved when he finally returned back a few minutes later.,1,0,1,0,0,0,0,0
9251,Bob decided to cook his first meal ever last week.,1,0,0,1,0,0,0,1
9252,First he found a recipe for it on the internet.,1,1,0,1,0,0,0,1
9253,"After that, he went to the store to purchase the necessary ingredients.",1,0,0,0,0,0,0,1
9254,Then he returned home to prepare and cook the meal.,1,1,0,0,0,0,0,1
9255,Bob ate the delicious home-cooked meal with his family.,1,1,0,0,0,0,0,1
9256,My daughter wanted to wear her toy butterfly wings to school.,1,0,0,0,0,0,0,1
9257,I told her that she would have issues if she did that.,0,0,1,0,0,0,0,0
9258,She did not listen to me and wore her wings to school.,0,0,0,0,1,1,1,0
9259,She came home very happy because they all loved the wings.,1,1,0,1,0,0,0,1
9260,I learned to trust my daughter's fashion judgments.,1,1,0,1,0,0,0,1
9261,One of my favorite pizzas is from whole foods.,1,1,0,0,0,0,0,1
9262,They have the best pizza.,1,1,0,1,0,0,0,1
9263,I always get the veggie pizza.,1,1,0,0,0,0,0,1
9264,Whole foods charges a small amount too.,1,1,0,0,0,0,1,1
9265,I picked some up yesterday.,1,0,0,0,0,0,0,1
9266,My wife buys six bananas at a time.,1,1,0,0,0,0,0,1
9267,She vows to eat them but never eats more than three.,1,1,0,1,1,0,0,1
9268,The others get brown and dumped.,0,0,0,0,1,0,1,0
9269,Last week I bought a blender and made smoothies.,1,1,0,0,0,0,0,0
9270,Now we use up all of the bananas.,1,0,0,0,0,0,0,0
9271,Sam asked his mom for a ride to his pal's house.,1,0,0,0,0,0,0,1
9272,She said she was too busy to chauffeur him around.,0,0,0,1,1,0,1,0
9273,"So, Sam rode his bike the ten miles to his pal's house.",1,0,1,1,1,1,1,1
9274,"That evening, Sam's mom got a call from her weary son.",0,0,1,1,0,0,0,1
9275,The chores had to wait while she picked up Sam and his bike.,0,0,0,0,0,0,0,1
9276,A little girl got a kite.,1,1,0,0,0,0,0,1
9277,She had her dad help her lift it.,1,1,0,1,0,0,0,1
9278,They held tightly to the kite.,1,1,1,1,0,0,0,1
9279,The kite flew up into the sky.,1,0,0,1,1,0,0,1
9280,Tom was expecting an important call.,0,0,1,0,0,0,0,1
9281,He lost track of his phone.,0,0,1,1,1,0,1,1
9282,He couldn't hear it ringing anywhere.,0,1,1,1,1,1,1,1
9283,Tom finally found it.,1,1,0,1,0,0,0,1
9284,He missed the important call.,0,0,1,0,1,1,1,0
9285,John was cooking hot dogs.,1,0,0,0,0,0,0,1
9286,All of a sudden a storm came.,0,0,1,1,1,1,1,1
9287,It killed the flame on the grill.,0,0,1,0,1,0,1,0
9288,John had to move his hot dogs inside.,0,0,0,0,0,1,1,0
9289,They did not taste the same then.,0,0,1,1,1,1,0,0
9290,The redneck had lain the turkey on plywood in the back of his truck.,1,1,0,0,0,0,0,1
9291,A bump on the freeway caused a generator to tip over.,1,0,0,1,0,0,1,0
9292,It slamming down on to the plywood caused the turkey to fly upwards.,0,0,1,1,1,1,1,1
9293,The frozen bird flew through the windshield of the following car.,0,0,1,1,0,0,1,1
9294,The paramedics were certain it was the weirdest death they'd seen.,0,0,1,1,1,0,1,0
9295,Dan visited his uncle's farm for spring break.,1,1,0,1,0,0,0,1
9296,Dan's uncle owned many horses on the farm.,1,1,0,1,0,0,0,1
9297,"Dan became close to the horses, and soon wanted his own.",1,1,0,0,0,0,0,1
9298,Dan bought his own horse and kept it at the farm.,1,0,0,0,0,0,0,1
9299,"Eventually Dan tamed the horse, and they became inseparable.",1,1,0,1,0,0,0,1
9300,Heather was on a trip through Texas and stayed at a hotel.,1,1,0,0,0,0,0,1
9301,One of the options was fresh waffles.,1,1,0,1,0,0,0,1
9302,She poured some batter into the press and waited for it to cook.,1,1,0,1,0,0,0,1
9303,"When it came out, the waffle was shaped like Texas.",1,1,0,1,0,0,0,1
9304,I have a dog named lollipop.,1,1,0,0,0,0,0,0
9305,She is pregnant and nearly to gave birth.,1,1,0,1,0,0,0,1
9306,"When the delivery time arrived,lollipop delivered four puppies.",1,1,0,1,0,0,0,1
9307,But one puppy is weak and unconscious.,0,0,1,1,1,0,0,1
9308,One puppy died and three were alive.,1,0,1,1,1,0,1,1
9309,The woman took off her shirt.,1,1,0,0,0,0,0,1
9310,She saw someone watching.,1,0,1,1,0,0,0,1
9311,She stared at the person watching.,0,0,1,1,0,0,0,1
9312,The person looked away.,0,0,1,1,0,1,1,0
9313,Jimmy was an aspiring actor.,1,0,0,0,0,0,0,1
9314,He auditioned for a TV show.,0,1,1,0,0,0,0,1
9315,Jimmy practiced his script for months.,0,1,1,0,0,0,0,1
9316,He aced the audition.,1,1,0,1,0,0,0,1
9317,He got a call the next day saying he got the role.,1,1,0,1,0,0,0,1
9318,It was reading time for Carl and his class.,1,1,0,0,0,1,0,1
9319,So everyone was required to choose a story to read.,0,0,0,1,0,0,0,1
9320,But Carl didn't see any books that he liked.,0,0,0,1,0,0,0,1
9321,So he decided to write his own story.,1,1,0,0,0,0,1,1
9322,"But when his teacher saw, he got in trouble.",0,0,1,1,1,1,1,0
9323,She was having a good time and feeling relaxed.,1,1,0,0,0,0,0,0
9324,A guy she had been ignoring walked by showing the tattoo on his arm.,0,0,1,1,0,1,1,1
9325,Without thinking Kate touched the tattoo and caught his attention.,1,1,0,1,0,0,0,1
9326,She was mortified when she realized what she had done.,0,0,1,1,1,1,1,1
9327,Sally and Susan were looking forward to a night out.,1,1,0,0,0,0,0,1
9328,When they arrived at the restaurant it was really busy.,0,0,0,1,1,1,1,1
9329,They knew they should have made reservations.,0,0,0,1,1,0,1,1
9330,"After a lengthy wait, they decided to leave and grab takeout.",0,0,0,1,1,0,0,1
9331,They went back to their apartment and watched movies instead.,1,0,0,1,1,0,0,1
9332,Meredith was a very curious five year old.,0,0,0,0,0,0,0,1
9333,She pretended to drive her dad's truck.,1,1,0,0,0,0,0,1
9334,She accidentally hit the emergency brake.,0,0,1,1,0,0,0,1
9335,The truck rolled back into the street.,0,0,1,1,1,1,1,1
9336,It stayed in the street until her dad came home with the keys!,0,0,1,1,0,0,0,1
9337,Kate wanted to throw her mom a surprise party.,1,1,0,1,0,0,0,1
9338,Planning was going well.,1,1,0,1,0,0,0,1
9339,But then Kate invited her little brother.,1,1,0,1,0,0,0,1
9340,He told her mom about the party!,1,1,0,1,0,0,0,1
9341,"Kate was so angry, she wanted to smack him.",0,0,0,1,1,1,1,1
9342,Alan's english teacher assigned everyone a research paper.,1,1,0,1,0,0,0,1
9343,He had to pick someone he admired and write about him.,0,0,0,0,0,0,0,0
9344,Alan's father is a police officer.,1,1,0,0,0,0,0,0
9345,He decided to write about him.,1,1,0,1,0,0,0,1
9346,Alan got an A on the paper.,1,1,0,1,0,0,0,1
9347,Ivan is a ruthless tax collector in his neighborhood.,0,0,0,0,0,0,1,1
9348,He is known for being a rough person to talk to even when not working.,1,0,0,0,1,1,1,1
9349,Ivan had to collect from a very poor family one day.,0,0,1,1,1,0,1,1
9350,He arrived outside their shambles of a home and had a change of heart.,1,1,0,1,1,0,0,1
9351,He left without collecting after seeing how little the family had.,0,0,0,1,1,0,0,0
9352,Henry is at work.,1,1,0,0,0,0,0,1
9353,He plans on seeing her after work.,1,1,0,0,0,0,0,1
9354,Henry's wife calls him.,0,0,1,0,1,1,1,0
9355,He tells her he has to stay late at work.,1,0,1,1,1,1,0,1
9356,Garry rode his bike every day.,1,1,0,0,0,0,0,1
9357,"After a while, he wished to know how the bike worked.",1,1,0,1,0,0,0,1
9358,Garry decided to take his bike apart and rebuild it in his garage.,1,0,0,1,0,0,0,1
9359,"After this project, his interest in bikes grew greatly.",1,0,0,1,0,0,0,1
9360,Eventually Garry was inspired to open his own bike shop.,1,1,0,0,0,0,0,1
9361,I woke up late this morning feeling very refreshed.,1,1,0,1,0,0,0,1
9362,I had a bowl of cereal and watched cartoons.,1,0,0,0,0,0,0,0
9363,Then I smoked weed all day.,1,1,0,0,0,0,0,0
9364,My friends came over and we played video games.,1,1,0,0,0,0,0,1
9365,It was a wonderful Sunday.,1,1,0,0,0,0,0,0
9366,Rose placed her shopping cart in front of the snack aisle.,1,0,0,0,0,0,0,0
9367,"She left it for a brief moment, in order to look at the snacks.",0,0,0,0,0,0,0,1
9368,"When she turned around, she found someone taking it.",0,0,0,1,0,1,0,0
9369,The person stealing the cart was rude to Rose.,0,0,0,0,0,0,1,0
9370,"In order to avoid conflict, she allowed him to take it.",0,0,1,1,1,1,1,1
9371,Gina's car caught a flat tire.,0,0,1,1,1,1,1,1
9372,"However, rob was able to meet up with her and replace it.",1,1,0,1,0,0,0,0
9373,"The next day, Rob ended up losing his wallet.",0,1,1,1,1,0,1,0
9374,He asked Gina to borrow a few dollars.,0,0,1,1,1,1,1,0
9375,"However, she ignored him.",0,0,0,0,0,1,1,0
9376,Andrews balcony was very dirty.,0,0,0,0,1,1,0,0
9377,The floor was very dirty.,0,0,1,1,1,1,1,0
9378,So Andrew threw away the junk he didn't want.,1,0,0,0,0,1,0,1
9379,He cleaned the floor and now his balcony was cleaned up.,1,1,0,1,0,0,0,1
9380,It was a good way to save gas.,1,0,0,0,0,0,0,1
9381,Unfortunately people in it were often late.,0,0,0,1,1,1,1,0
9382,Tim feared getting in trouble because of it.,0,0,0,0,1,0,0,0
9383,He had to eventually leave the carpool.,0,0,1,0,1,0,1,0
9384,Emmie was very worried that her mommy was in the hospital.,0,0,1,0,1,0,0,1
9385,Her grandmother explained to her that everything was okay.,1,1,1,0,1,0,0,1
9386,Grandpa lifter her up to a big window.,1,1,1,0,0,0,0,1
9387,Emmie saw her new brother all wrapped in blue.,1,1,1,1,0,0,0,1
9388,Emmie was so excited to be a big sister!,1,1,0,1,0,0,0,1
9389,Tammy had a song stuck in her head.,1,1,0,1,0,0,0,1
9390,She could not figure out what the song was.,0,0,0,1,1,0,0,1
9391,She listened to all of her many CDs trying to find the song.,0,0,0,1,0,0,0,1
9392,One day she turned on the radio.,0,0,0,0,0,0,0,1
9393,She finally heard the song in a radio advertisement.,1,0,0,1,0,0,0,0
9394,Tom was driving on the freeway.,1,1,1,0,0,0,0,1
9395,He noticed traffic slowed to a stop.,0,1,0,1,0,1,1,1
9396,Unfortunately the people behind him didn't notice.,0,0,1,1,0,0,0,1
9397,They slammed into other cars and caused a big pile up.,0,0,1,1,0,1,1,0
9398,Tom was stuck there for hours.,0,0,0,0,1,1,1,0
9399,"Bobby is at the amusement park, but is terrified of roller coasters.",1,0,1,1,0,1,0,1
9400,"Still, he wants to face his fears.",1,0,1,0,0,0,0,1
9401,He decides to ride the biggest roller coaster at the park.,1,1,1,1,0,0,0,1
9402,"He is terrified at first, but loves the adrenaline rush.",1,0,1,1,0,0,0,1
9403,Now Bobby will always face his fears.,1,1,0,0,0,0,0,0
9404,Lilly loves to swim in the pool.,1,0,0,0,0,0,0,0
9405,"She thinks the water is so pretty, and she loves to splash.",1,0,0,0,0,0,0,0
9406,Her mama says she needs an adult to swim with her.,0,0,1,0,0,1,1,1
9407,"When mama gets done with the dishes, they change into their suits.",1,1,0,1,0,0,0,1
9408,Now it's time to splash in the water!,1,1,0,1,0,0,0,1
9409,Tom loved chewing gum.,1,0,0,0,0,0,0,0
9410,He learned that some gum types are bad for health.,0,0,0,1,1,1,0,1
9411,Tom searched many stores for the best gum.,1,0,0,1,1,1,1,1
9412,Tom found one with healthy ingredients.,1,1,0,1,0,0,0,1
9413,Tom bought a large quantity of the healthy gum.,1,0,0,0,0,0,0,1
9414,Cayla wanted her hair cut.,1,0,0,1,1,1,0,1
9415,So she went and bought a brand new pair of scissors.,0,0,0,0,0,0,0,1
9416,She looked at pictures on the internet of many desired hairstyles.,1,0,0,0,0,0,0,1
9417,She decided on a haircut and began cutting her hair.,1,1,0,0,0,0,0,1
9418,Cayla is now sporting a brand new haircut.,1,0,0,1,0,0,0,1
9419,Sarah was afraid of swimming underwater.,0,0,1,0,0,1,0,1
9420,Her friends were all going snorkeling on Saturday.,1,0,1,1,0,0,0,1
9421,Sarah did not want to be left out of the big snorkeling day.,0,1,1,1,1,0,0,0
9422,She decided to face her fears and she dove into the water!,1,1,0,1,0,0,0,1
9423,"Looking back, Sarah wondered what she ever was afraid of.",1,1,0,1,0,0,0,0
9424,Daniel collected magnets everywhere he went.,1,1,0,1,0,0,0,1
9425,He had a huge collection at home.,1,0,0,0,0,0,0,0
9426,His fridge and doors were covered and he had more still.,1,1,0,0,0,0,0,1
9427,Daniel began to wonder if anyone had ever collected so many magnets.,1,0,0,1,0,0,0,1
9428,"After counting them, he found that he had set a world record.",1,0,0,1,0,0,0,1
9429,Andrea was going camping.,1,0,0,0,0,0,0,1
9430,She bought all the items needed for s'mores.,1,0,0,0,0,0,0,1
9431,"When she got to the campsite, she unpacked it all.",1,0,0,0,0,0,0,1
9432,The marshmallows were totally smooshed.,0,0,0,1,1,0,1,0
9433,Andrea decided s'mores were a bad idea.,0,0,0,1,1,0,0,0
9434,Jessi wanted to lose weight.,0,0,0,0,0,0,0,1
9435,So she started by running up and down a set of stairs by her school.,0,1,0,0,0,0,0,1
9436,But she could only run for about 10 seconds at a time.,1,1,0,0,1,0,1,1
9437,"After months of practice, Jessi was able to run up and down the stairs.",1,0,0,0,0,0,0,1
9438,And she accomplished her goal of losing the weight she wanted.,1,0,0,1,0,0,0,1
9439,Holly had always wanted to pursue a Master's in Public Health.,1,1,0,0,0,0,0,1
9440,She worked hard academically to maintain a good grade point average.,1,1,0,1,0,0,0,1
9441,She also interned with the local Health Department to gain experience.,1,1,0,0,0,0,0,1
9442,During her senior year she able to apply to graduate schools.,1,1,0,0,0,0,0,1
9443,Her internships and grades earned her a spot in graduate school!,1,0,0,1,0,0,0,1
9444,Mary noticed that her little boy was looking sad.,0,0,1,0,1,1,1,1
9445,When she asked him he wouldn't tell her the problem.,0,0,1,1,1,0,0,1
9446,Mary decided to set up a playdate for him.,1,1,0,0,1,0,0,0
9447,She called her friend Sue who has a child of the same age.,1,1,0,1,0,0,0,1
9448,Mary brought her little boy to play with Sue's kid.,1,1,0,0,0,0,0,1
9449,Dan was glad to see the sun shining after the rain storm last night.,1,1,0,1,0,0,0,1
9450,Dan decided he would go outside and enjoy the sunny day.,1,0,0,1,0,0,0,1
9451,"However, when Dan got outside, he knew he was going back inside.",0,0,0,0,1,1,0,1
9452,Dan was mad that he could not enjoy the sunny day like he planned.,0,0,0,1,1,1,1,1
9453,Bob decided to go to his friend's Halloween party as baby.,1,1,0,1,0,0,0,1
9454,He didn't feel like doing too much work on a costume.,1,0,0,1,0,0,0,1
9455,"So he took a white sheet, fashioning a diaper.",1,1,0,1,0,0,0,1
9456,Six of his friends had the same idea.,1,1,0,1,0,0,0,0
9457,"They were all babies, too, just wearing a sheet as a diaper.",1,1,0,1,0,0,0,1
9458,I bought a brand new convertible.,1,0,0,0,0,0,0,1
9459,It took up every cent I owned.,1,1,1,1,0,0,0,1
9460,I drove it everywhere.,1,1,0,0,0,0,0,1
9461,"However, I couldn't pay my rent.",0,0,0,0,1,0,0,1
9462,So I sold the car so I would have a place to stay.,1,0,1,1,1,1,1,0
9463,Vladimir was trying to learn English.,1,1,0,0,0,0,0,1
9464,He went to Miami.,1,0,0,0,0,0,0,1
9465,He walked up to a girl and smiled.,1,0,0,0,0,0,0,1
9466,"What a beautiful beach, he said.",1,1,0,1,0,0,0,1
9467,The girl misheard him and slapped him.,0,0,1,1,1,1,1,0
9468,George was walking past a row of parked bikes.,0,0,0,0,0,0,0,0
9469,"Suddenly, he bumped one of the back tires.",0,0,1,1,1,1,0,0
9470,This caused all of the bikes to go falling over.,0,0,1,1,1,1,1,0
9471,He looked around and saw that no one had seen.,0,0,1,1,0,0,0,1
9472,"Quickly, he fled from the seen.",0,0,1,1,0,0,0,1
9473,Ben bought a dog crate for an upcoming airline trip.,1,1,0,0,0,0,0,1
9474,He asked his wife to return it to the store for him.,0,0,1,1,1,1,1,0
9475,He forgot to give her his credit card for the return.,0,0,0,1,0,1,1,0
9476,She was really upset when the store would not take the return.,0,0,0,1,1,0,1,0
9477,Maria is pregnant.,1,1,1,1,0,0,0,1
9478,Her husband is by her side.,1,1,0,0,0,0,0,1
9479,While the get a look at their baby for the first time.,1,1,0,1,0,0,0,1
9480,A surprise shows up there are two babies instead of one.,1,0,0,1,0,0,0,1
9481,Sam's children won a goldfish at a carnival.,1,1,0,1,0,0,0,1
9482,The kids brought the fish home and took care of it.,1,0,0,0,0,0,0,0
9483,"One day, Sam found the fish floating at the top of the bowl.",0,0,1,1,1,0,0,1
9484,Sam ran to the pet store and bought a new fish.,1,0,0,1,0,0,0,1
9485,Sam's children were unaware that the fish had changed.,1,0,1,1,1,0,0,0
9486,The flight controller made sure they all landed safely.,1,1,0,0,0,0,0,1
9487,"When he finished his shift, he was exhausted.",1,0,0,0,0,0,0,1
9488,He had a very stressful job.,0,0,1,0,0,1,1,0
9489,Jim opened the note and saw it had a single question.,1,1,0,1,0,0,0,1
9490,"The note asked if Jim liked Amy, asking for an answer yes or no.",0,0,1,1,0,0,0,1
9491,Jim passed the note back to Amy after answering her question.,1,1,1,1,0,0,0,1
9492,He had written the word maybe.,0,0,0,1,0,0,0,1
9493,Tanya asked her sister Kim if she could borrow her camera.,1,1,1,0,0,0,0,1
9494,Kim was very protective of her camera and said no.,0,0,1,1,1,0,0,0
9495,Tanya decided to sneak into Kim's room and take the camera.,0,0,1,0,0,1,1,1
9496,"While taking a picture, she accidentally dropped it into a lake.",0,0,1,0,0,0,0,0
9497,Kim was upset that she couldn't find her camera anywhere.,0,0,1,1,1,1,1,0
9498,One day Annie decided to plant a garden.,1,1,0,0,0,0,0,1
9499,Some of her plants got trampled by her dog.,0,0,1,1,1,1,1,1
9500,She planted new ones.,1,0,0,0,1,1,1,1
9501,She put her dog in the house.,0,0,1,0,1,0,0,0
9502,She finished her garden and loved it.,1,1,0,1,0,0,0,1
9503,Adam was too excited to sleep.,1,0,0,1,0,0,0,1
9504,He was going to his first NFL game!,1,1,0,1,0,0,0,1
9505,He bought tickets and a new jersey to wear.,1,1,0,1,0,0,0,1
9506,He painted his face and drank some beer.,1,1,0,1,0,0,0,1
9507,It was finally time to go to the game!,1,0,1,1,0,0,0,1
9508,Clark is walking home one night.,0,0,1,0,0,0,0,0
9509,He spots a woman in trouble.,0,0,1,0,0,0,0,1
9510,He rushes over to help.,0,0,1,1,0,1,1,1
9511,He beats off the attackers.,1,0,1,1,1,1,1,1
9512,He saves the woman's life and heads home.,1,1,0,1,0,0,0,0
9513,Dan is a traveling man.,1,0,0,0,0,0,0,1
9514,He often visits mysterious and exotic places.,1,1,0,1,0,0,0,1
9515,He decides to visit the country of India next.,1,1,0,0,0,0,0,1
9516,He gets on a plane and travels to India.,1,1,0,1,0,0,0,1
9517,When arriving in India he is amazed at how beautiful it is.,1,0,0,1,0,0,0,1
9518,Kia's boyfriend presented her with a bouquet of flowers.,1,1,0,1,0,0,0,1
9519,She loved them!,1,1,0,1,0,0,0,1
9520,She put them in a vase with water.,1,1,0,1,0,0,0,0
9521,Then she added a little coffee to perk them up.,1,1,0,1,0,0,0,0
9522,Kia's flowers stayed fresh for weeks!,1,1,0,0,0,0,0,1
9523,Dave wanted to dunk on his basketball hoop.,1,0,0,0,0,0,0,1
9524,He got his ladder out and lowered the hoop.,1,0,0,0,0,0,0,1
9525,Dave hopped off the ladder and got a ball.,1,1,0,0,0,0,0,1
9526,He took a running start and jumped with the ball.,1,1,0,1,0,0,0,1
9527,Dave dunked so hard the hoop fell off.,1,1,1,1,0,0,1,0
9528,Tom bought a television a while back.,1,0,0,1,0,0,0,1
9529,It broke after he could return it to the store.,0,0,1,1,1,1,1,0
9530,Tom called the company.,0,0,1,1,1,1,1,1
9531,It was still under warranty and they offered a way to fix it.,1,0,1,1,1,1,1,0
9532,It wasn't the best option but Tom agreed.,0,1,0,0,0,0,0,1
9533,Mila was working on a sewing project.,1,0,0,0,0,0,0,1
9534,Suddenly her iron started sparking and smoking.,0,0,1,1,0,0,0,1
9535,She decided to walk to the store to buy a new one.,1,1,0,1,0,0,0,0
9536,It was much further away then she thought it was.,0,0,0,0,0,0,1,0
9537,"When she got home, she was too tired to finish her project.",0,0,0,0,1,0,0,0
9538,Gabriel was watching a local band playing.,1,0,0,0,0,0,0,1
9539,The band was playing at a bar.,1,1,0,1,0,0,0,1
9540,The drummer was a female.,1,0,0,1,0,0,0,0
9541,Gabriel was attracted to the woman on the drums.,1,1,1,1,0,0,0,1
9542,He offered to buy her a beer after the show.,1,1,0,1,0,0,0,1
9543,He sees a cat in the road.,0,0,1,1,0,0,0,1
9544,He acts quickly to avoid the cat.,0,0,1,1,0,0,1,0
9545,Nick barely avoids the cat.,1,0,1,1,0,0,0,0
9546,He is relieved that it wasn't harmed.,1,0,0,1,0,0,0,1
9547,Kelly wanted to go to college in another state.,1,1,0,0,0,0,0,1
9548,He parents did not think that she was mature enough to move away.,0,0,1,1,1,1,1,0
9549,They wanted Kelly to go to college at home.,0,0,0,0,1,1,1,0
9550,Kelly suggested a compromise.,1,1,1,1,1,1,1,1
9551,"She would go to the local college for two years, then go out of state.",1,1,0,0,0,0,0,1
9552,Ben was a big bully.,1,0,0,0,0,0,1,1
9553,Ben would terrorize kids at school.,0,0,1,1,0,0,1,1
9554,Ben bullied everyone around him.,0,0,1,0,1,1,1,0
9555,"One day, a kid fought back.",1,0,1,1,0,0,0,1
