,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
8341,He called his friend to ask if he'd like to go see a film.,0,0,0,0,1,0,0,0
8342,His friend mumbled something about having to do his laundry.,0,0,0,1,1,0,0,0
8343,Bob went to the movie alone.,0,0,1,1,1,1,1,0
8344,Emma wasn't happy with her career.,0,0,1,1,1,1,1,0
8345,"Although she graduated in law, she had become a receptionist.",0,0,1,1,1,1,1,0
8346,She put this down to the lack of jobs in law.,0,0,0,1,1,1,1,1
8347,It took her years to realise that she was pursuing the wrong job.,0,0,0,0,1,0,0,1
8348,Zack wanted to vote in the election.,0,0,0,1,0,0,1,0
8349,Unfortunately Zack was traveling during the election.,1,0,0,0,1,0,0,0
8350,Zack filed an absentee ballot.,1,1,0,0,0,0,0,1
8351,Zack voted.,1,1,0,1,0,0,0,1
8352,Wayne's lawn had become overgrown.,0,0,0,0,0,0,0,1
8353,He took out his push mower and started to mow the grass.,0,0,0,1,1,1,0,0
8354,"The push mower was inefficient, so it took a long time to finish.",1,1,0,0,0,0,0,1
8355,Wayne decided to invest in a new gas-powered mower.,1,0,0,0,0,0,0,1
8356,Jill chose to go on vacation to learn to snowboard.,1,1,0,1,0,0,0,1
8357,She decided to take a snowboarding lesson at the mountain.,0,0,0,1,1,1,1,1
8358,She fell constantly and wanted to give up!,1,0,0,0,0,0,0,1
8359,"After a few hours of practice, Jill went down a beginner trail.",1,1,0,1,0,0,0,1
8360,The man inside was busy.,0,1,0,0,0,0,0,0
8361,He did not open the door.,0,0,1,0,0,0,1,1
8362,There was a louder knock on the door.,0,0,0,1,0,0,1,1
8363,Kim was flying a kite.,1,0,1,1,0,0,0,1
8364,All of a sudden the wind picked up.,0,0,1,1,1,1,1,1
8365,She tried to hold on but it was too much.,0,0,1,1,1,1,1,1
8366,The kite flew away.,0,0,1,0,1,1,1,0
8367,Charles wanted a Macintosh computer but couldn't afford one.,1,1,0,0,0,0,0,1
8368,He decided to look on Craigslist for deals.,1,1,0,0,0,0,0,1
8369,He found a store claiming they sell new Macs for $400.,1,0,0,0,0,0,0,1
8370,He drove to the store and ordered a new Mac with photo software.,1,0,0,1,0,0,0,0
8371,Spencer and Perry had a son together.,0,0,1,1,1,0,0,1
8372,As the son grew older Spencer began to wonder if the child was his.,0,1,1,1,1,1,1,1
8373,He secretly took the child to a lab for a DNA test.,0,0,1,0,0,0,0,1
8374,Perry had no idea and thought they went to the movies.,0,0,1,1,1,0,1,0
8375,"On the 18th hole, the pro golfer stood at the tee.",0,1,1,1,1,1,1,0
8376,"He swung hard, but his ball landed in the bunker.",1,1,0,1,0,0,0,1
8377,"With the next swing, he recovered and put the ball on the green.",1,1,0,1,0,0,0,1
8378,He took a deep breath as he lined up his shot.,1,0,0,1,0,0,0,1
8379,Ted was invited to go camping during the weekend.,1,0,0,0,0,0,0,1
8380,He was nervous but excited about it.,1,1,0,0,0,0,0,1
8381,He went and bought all the necessary supplies.,1,1,0,0,0,0,0,1
8382,Ted and his friends chose a lake spot.,1,1,0,0,0,0,0,1
8383,Charles graduated from college six years ago.,0,0,0,0,1,0,0,0
8384,"Recently, while depressed, he researched wealthy alumnus.",1,1,1,1,1,1,1,1
8385,He e-mailed links to his writing portfolio to some rich alumnus.,0,0,0,1,1,0,0,1
8386,He didn't think he'd get a response by e-mailing through facebook.,1,1,0,1,0,0,0,1
8387,Gary decided to get a few groceries in the supermarket.,1,1,0,0,0,0,0,1
8388,"When he came to the checkout, he took out his credit card.",1,1,1,1,1,1,1,1
8389,"After he scanned, he found out that his credit card is declined.",0,0,1,1,1,1,1,1
8390,He called his credit card company.,0,0,1,1,1,1,1,1
8391,My younger brother and I were golfing with plastic clubs.,0,0,1,0,1,1,1,0
8392,I didn't keep my grip on one.,0,0,1,1,1,1,1,0
8393,It flew and hit my brother.,0,0,1,1,1,0,1,0
8394,He went crying to his dad.,0,0,1,1,1,0,0,0
8395,My mom took me to the store to buy new ones.,0,0,1,1,1,1,1,0
8396,We could not find any that fit.,1,1,0,1,0,0,0,1
8397,"Finally, I found the perfect ones, and promised to keep them clean.",0,0,1,1,1,1,1,0
8398,Fred glanced outside to see that it was still snowing.,0,0,0,0,1,1,1,1
8399,He knew that he would have to shovel the driveway in the morning.,0,0,0,0,0,0,0,1
8400,"When the sun came up, Fred shoveled the snow out of his driveway.",0,0,0,0,0,0,0,0
8401,He felt very tired by the time he finished.,1,0,0,1,0,0,0,1
8402,Tom has a geography test at the end of the week.,1,0,1,0,1,1,1,1
8403,He also has a football game.,0,0,1,0,1,0,0,1
8404,Tom has not studied at all.,0,1,1,0,1,0,0,1
8405,He decided to pull an allnighter.,0,0,1,1,1,1,1,1
8406,Jane decided she wanted to become a farmer.,1,1,0,1,0,0,0,0
8407,She got a job at a nearby farm.,0,0,1,1,1,0,0,1
8408,The work was difficult.,1,0,0,0,0,0,0,1
8409,"However, Jane was happy to be a farmer.",1,1,0,0,0,0,0,0
8410,Mark Salzman was a fishing boat captain.,1,0,1,1,0,0,1,1
8411,He spent most of the season chasing cod.,0,0,1,1,1,1,1,1
8412,One day he received word that cod prices had dipped.,1,1,0,1,1,1,0,1
8413,So he spent a fortune re-rigging his ship for crabs.,0,0,1,1,1,0,1,1
8414,Jerry had forgotten to write down a transaction in his checkbook.,0,0,1,1,1,1,1,0
8415,He thought he had more money than he did.,0,1,1,1,1,1,0,1
8416,Jerry wrote a check.,0,0,1,1,1,1,1,0
8417,The check bounced.,0,0,1,1,1,1,1,1
8418,Donald was a senator.,1,1,0,1,0,0,0,1
8419,He ran as an indie candidate.,1,1,0,0,0,0,0,1
8420,Donald wanted better implementation of his policies.,0,1,1,0,1,0,0,1
8421,Ge decided to run in the next term as a Republican.,1,1,0,1,0,0,0,1
8422,Jim went as a reporter for the school paper.,1,1,0,1,0,0,0,1
8423,"He interviewed the designers, and photographed the event.",1,1,0,1,0,0,0,1
8424,Jim wrote a glowing review of the event.,1,1,0,0,0,0,0,1
8425,Ellie waited too long to sign up and there were very few spots left.,1,1,0,1,0,0,0,1
8426,"Luckily, one of her favorite teachers had a spot open.",1,1,0,1,0,0,0,1
8427,Danny hired a band for his wedding.,1,1,0,1,0,0,0,1
8428,The band contacted him two months before the wedding.,0,0,0,1,1,1,1,1
8429,They let him know they couldn't perform.,0,0,0,0,1,0,1,0
8430,Danny wasn't able to book another band.,1,1,0,1,0,0,0,1
8431,"After the family set up the food, we all sat down.",1,1,0,0,0,0,0,0
8432,My aunt gave a small prayer before we started to eat.,0,0,1,0,1,1,0,0
8433,I didn't get a good amount of food since the family was huge.,0,0,1,1,1,1,1,0
8434,I started to yell since the food was almost finished.,1,0,0,1,1,0,1,1
8435,Amy wanted to buy a coat when it went on sale at work.,0,0,0,1,1,1,0,0
8436,She arrived the day of the sale to find her size was gone.,0,0,1,1,1,1,1,0
8437,She checked in the storeroom but they were sold out of her size.,1,1,0,0,0,0,0,1
8438,Amy decided to go with a size larger.,0,0,1,0,1,0,0,0
8439,Victor grew his hair out far too long.,0,0,0,0,1,1,1,1
8440,Everyone in Victor's life gave him a really hard time for his long hair.,0,0,1,0,1,1,1,1
8441,Victor finally gave in and let his sister give him a haircut.,0,0,0,1,1,1,1,0
8442,Victor's sister cut way too much of his hair off.,0,0,0,0,1,1,1,0
8443,Anja wanted to feel useful in her life.,1,1,0,0,0,0,0,1
8444,She decided to sponsor a poor child in Africa.,1,1,0,0,0,0,0,1
8445,Every month she mailed her gift.,1,1,0,1,0,0,0,1
8446,She soon received thankful letters from her child.,1,1,0,1,0,0,0,1
8447,Nina wanted to give back to her community.,1,1,0,1,0,0,0,1
8448,She had a lot of nice clothes that she didn't wear anymore.,1,1,0,0,0,0,0,0
8449,She researched and found a church to take her old clothes to.,1,1,0,0,0,0,0,1
8450,"When she dropped off the bags, she inquired about volunteering.",1,1,0,0,0,0,0,0
8451,Jessica liked tormenting her brother.,0,0,0,0,1,0,1,1
8452,She also liked to get him into trouble.,1,0,0,0,0,0,1,1
8453,Some cookies went missing.,0,0,0,1,0,1,1,1
8454,Her brother told on her.,0,0,1,1,1,1,1,1
8455,One day Sammy was playing around inside the house.,1,0,1,0,0,0,1,1
8456,She played even though her mom told her not to play inside.,0,0,1,1,1,0,0,1
8457,"While playing, Sammy accidentally broke a vase!",0,0,1,0,1,1,1,1
8458,She was so scared that her mom was going to scold her.,1,1,1,1,0,0,0,1
8459,"She was new to cleaning, but was willing to try.",1,1,0,0,0,0,0,1
8460,Her grandmother only had Comet to clean the bathtub.,0,1,0,0,0,0,0,0
8461,Lucy poured the Comet in not realizing she used too much.,0,0,0,1,1,0,0,1
8462,Drake was asleep in his room.,0,0,1,1,0,0,0,1
8463,"Suddenly, he heard a noise at his window.",0,0,1,1,1,0,1,1
8464,"He panicked and watched the window, expecting an intruder.",0,0,1,1,0,0,0,1
8465,"Suddenly, something jumped into his room.",1,1,1,1,0,0,0,1
8466,"Ani loved banana milkshakes, but they were thickening her waistline.",1,1,0,1,0,0,0,1
8467,Then she thought of a calorie-sensible alternative.,1,1,0,0,0,0,0,1
8468,She blended up frozen bananas and other fruits with ice and yogurt.,1,1,0,1,0,0,0,1
8469,"The mixture turned into a sweet, fruity smoothie.",1,1,0,1,0,0,0,1
8470,Eli was the lone survivor of the capsized boat.,1,1,1,1,1,0,0,1
8471,He'd been in the life raft for days.,1,1,1,1,0,0,0,1
8472,Suddenly he spotted a cruise ship coming towards him!,1,1,0,1,0,0,0,1
8473,Eli waved his arms and as it came towards him.,0,0,1,1,1,1,1,1
8474,Sam checked his bank account.,0,0,1,1,1,1,1,1
8475,He had a negative balance.,0,0,1,1,0,0,1,0
8476,When he called they told him it was overdraft fees.,0,0,1,1,0,1,1,0
8477,Sam reminded them that he had asked not to have those.,1,1,0,1,0,0,0,1
8478,Mark was going to a local beekeeper to get some fresh honey.,1,1,0,0,0,0,0,1
8479,Once he got there the beekeeper asked if Mark would like a tour.,1,0,0,1,0,0,0,0
8480,Mark decided the tour would be an awesome start to the day.,1,1,0,1,0,0,0,1
8481,The beekeeper showed him the entire facility.,1,1,0,1,0,0,0,1
8482,Tom's car was stuck in the mud.,1,1,0,1,0,0,0,1
8483,"Luckily, his friend lived nearby.",1,1,0,1,0,0,0,1
8484,He called his friend to help him drag it out.,1,1,0,1,0,0,0,1
8485,His friend managed to pull the car out the ditch with a towing cable.,1,1,0,1,0,0,0,1
8486,Jill walked home from work alone one night.,0,0,1,1,0,0,0,1
8487,It was dark and she was scared.,0,0,1,1,0,0,0,1
8488,She heard a noise in the bushes.,0,0,1,1,1,1,1,1
8489,Jill began walking faster to her house.,1,0,0,1,0,0,0,1
8490,Dave was addicted to coffee.,1,0,0,0,0,0,0,1
8491,And he drank 3 cups one morning.,0,0,1,0,0,0,0,1
8492,"But soon after, she felt incredibly anxious and stressed.",0,0,1,0,1,1,1,1
8493,He stayed in bed and skipped work.,0,1,1,0,0,0,0,1
8494,Callie wanted a new computer that was inexpensive.,1,1,0,0,0,0,0,1
8495,So she went to the store and bought a chromebook.,1,1,0,0,0,0,0,0
8496,She really liked the way the chromebook looked and worked.,0,0,1,1,1,1,1,0
8497,Until she discovered it didn't have microsoft windows installed.,0,0,0,1,1,1,1,1
8498,I sat on the bench with my friend Joe yesterday.,1,0,0,0,1,1,0,0
8499,It was 46 degrees out.,1,0,0,1,0,0,0,0
8500,That is warm for a winter's day.,1,0,0,0,0,0,0,0
8501,Jose loves dogs very much.,1,0,0,0,0,0,0,0
8502,He attended a shelter one day that had tons of dogs that needed homes,0,0,1,1,1,0,0,1
8503,Jose asked what happens to the dogs the don't get a home.,0,0,1,1,1,1,1,0
8504,He was told eventually they get put down.,1,0,0,1,0,1,0,1
8505,Mary was getting married to Tom.,0,0,1,1,1,1,1,1
8506,She could not afford to buy a wedding dress.,1,1,0,1,0,0,0,1
8507,She bought a sewing machine and white fabric.,1,1,0,0,0,0,0,1
8508,She sewed her own wedding dress.,1,1,0,1,0,0,0,1
8509,Ronnie was a gear head when it came to cars.,0,0,0,1,1,1,1,1
8510,Ronnie's car wouldn't start.,1,1,0,0,0,0,0,0
8511,Ronnie replaced a ton of parts.,1,1,0,0,0,0,0,1
8512,Ronnie cranked the ignition.,1,1,0,1,0,0,0,1
8513,Steven has always wanted to have a child.,1,1,0,1,0,0,0,1
8514,He decides he wants to adopt one.,1,1,0,1,0,0,0,1
8515,Finally Steven is able to adopt a child.,1,1,0,1,0,0,0,1
8516,Brian had a baseball he loved to play with.,1,0,0,0,0,0,0,0
8517,"He'd throw it against the garage wall, and catch it again.",0,0,1,1,1,1,1,1
8518,"Once, he threw it too hard, and it bounced away down the road.",1,1,0,1,0,0,0,1
8519,"He chased it down the street and around the corner, until he found it.",1,1,0,1,1,1,1,1
8520,He could smell nuances other couldn't.,1,0,0,1,0,0,0,1
8521,It helped him very much in developing new perfumes.,1,1,0,0,0,0,0,1
8522,He played with subtle scents no one had thought of.,1,1,0,0,0,0,0,1
8523,Lexi had a passion for singing and music.,0,0,1,0,0,0,0,1
8524,She wanted to sing but was very nervous about performing.,1,1,1,1,0,0,0,1
8525,Lexi finally got the courage to try to sing.,1,1,1,0,0,0,0,1
8526,She entered a local talent show in her home town.,1,1,0,1,0,0,0,1
8527,He cheated on her while she was away in college.,0,0,0,1,1,1,1,1
8528,"She gave me a necklace he bought her,",0,0,0,0,1,1,0,0
8529,"I tried to sell it on eBay for her, but nobody bought it.",0,1,0,0,0,0,0,1
8530,John went out to the lake to go fishing one morning.,1,1,0,0,0,0,0,1
8531,He went onto his boat and relaxed with his fishing pole.,1,1,1,1,0,0,0,1
8532,"While sitting, he felt a tug on his pole and began reeling.",1,1,0,1,0,0,0,1
8533,"Just as he was pulling the fish up, a beautiful sunrise emerged.",1,0,0,1,0,0,0,1
8534,Marge wanted her husband to cut back on caffeine.,1,1,0,0,0,0,0,1
8535,She secretly switched him to decaffeinated coffee.,1,0,0,0,0,0,0,0
8536,Marge's husband started drinking more and more coffee.,1,1,0,0,0,0,0,1
8537,"Then, he went out of town on a business trip.",0,0,0,1,1,0,0,1
8538,Sean's dishwasher wasn't working.,0,0,0,0,1,0,1,1
8539,The number for maintenance was on his lease.,0,0,1,1,1,1,1,1
8540,"When he went to find it, he realized his lease was lost.",0,0,1,1,1,1,1,1
8541,He spent an hour digging through his house.,0,0,0,1,0,1,1,0
8542,Cara spent a lot of money at Costco buying books.,0,0,1,0,1,1,0,1
8543,She spent so much that she didn't have enough money to buy food.,0,0,1,0,0,0,0,1
8544,So she tried to live off of her leftovers but that didn't last long.,0,0,1,1,1,1,1,1
8545,Cara decided that she would need to return her books.,0,0,0,0,1,0,0,0
8546,Ben liked to compete with his dog in Schutzhund tests.,1,1,0,1,0,0,0,1
8547,"He had trained Nero, his Rottweiler, for over a year.",1,1,1,1,0,0,0,1
8548,Today was Nero's first test.,1,1,1,1,0,0,0,1
8549,Nero was startled at first but then enjoyed every minute of the test.,1,1,0,1,0,0,0,0
8550,My girlfriend worked 20 miles away.,0,0,1,0,0,0,0,0
8551,When she got home it was dark.,0,0,1,0,0,0,0,1
8552,She was afraid of walking through bad neighborhoods.,1,1,1,0,0,0,0,1
8553,I decided I would simply pick her up from work.,1,1,0,1,0,0,0,1
8554,"A lady at my job offered me a room to rent, but her husband was crazy.",0,0,1,1,1,1,1,1
8555,He accosted me more and more over two years.,0,0,1,1,1,1,1,1
8556,Finally he forced me in a bathroom and screamed I ruined his house.,0,0,1,1,1,1,1,1
8557,I was 40-years-old and went to bed with a face full of tears.,1,0,1,1,0,0,0,1
8558,I wanted to take a vacation.,0,0,1,1,1,1,1,1
8559,I didn't have enough money to buy a plane ticket.,0,0,0,0,0,0,0,1
8560,I decided to look for side jobs to do in my free time.,1,1,0,0,0,0,0,1
8561,A friend recommended Mechanical Turk.,1,1,0,0,0,0,0,1
8562,Anna was visiting Turkey.,1,1,0,1,0,0,0,1
8563,She flew into Ankara.,1,0,0,1,0,0,0,1
8564,"There, she saw the sights.",1,1,0,1,0,0,0,1
8565,She loved the local flair and food.,1,1,0,1,0,0,0,1
8566,Cay was so depressed on the morning of her 14th birthday.,0,0,0,0,1,1,1,0
8567,Her parents and sister had all forgotten!,0,0,0,1,1,1,1,0
8568,"She moped through school all day, unhappy about it.",1,1,0,1,0,0,0,1
8569,"But when she got home, a dozen people yelled SURPRISE!",1,1,0,1,0,0,0,1
8570,Dan and his wife Mary went on a week's vacation.,1,1,0,1,0,0,0,1
8571,They decided to go to Las Vegas to see shows and relax.,0,0,1,1,1,0,1,1
8572,Dan slipped down to the casino one night while Mary slept.,0,0,1,1,1,1,1,1
8573,Dan lost several hundred dollars while gambling.,0,0,0,0,1,1,1,1
8574,Chad got out at 12 am to get the cookies.,1,1,0,1,0,0,0,1
8575,He then saw his parents putting gifts under the tree.,0,0,1,1,0,0,0,1
8576,He was shocked.,0,0,0,1,1,0,0,0
8577,Laura took off her shoes and socks.,1,0,1,0,0,0,0,1
8578,She crawled into the wobbly castle.,1,1,0,0,0,0,0,1
8579,Up and down she jumped and tumbled.,1,1,0,1,0,0,0,1
8580,Her delighted laughter ringing through the air.,1,1,0,1,0,0,0,1
8581,Larry was baking cookies.,1,1,0,0,0,0,0,1
8582,"When they were done, he decided to take them out.",1,1,0,1,0,0,0,1
8583,He opened the oven door and reached for the cookie tray.,0,0,0,1,0,1,1,0
8584,But hot air from the oven irritated his eyes and face.,0,0,0,1,0,1,1,0
8585,Aya wanted to see the whole universe.,1,0,0,0,0,0,0,1
8586,She dreamed of flying through space exploring.,0,0,0,1,1,0,0,0
8587,Her parents told her to be realistic.,1,0,0,1,0,0,0,1
8588,But then Aya went to cosmonaut school!,1,1,0,0,0,0,0,1
8589,Tim always leaves a mess on his bus.,0,1,1,1,1,1,1,0
8590,"When he is driving, he doesn't notice that people leave trash.",0,0,1,1,1,0,0,1
8591,But the next driver that uses his bus notices.,0,0,0,0,0,0,1,1
8592,"So, Tim's boss reminds him he needs to pick up after the passengers.",1,0,1,1,0,1,1,0
8593,Jim had two finals and a paper due tomorrow.,0,1,0,0,0,0,0,1
8594,He planned his day carefully.,1,0,0,0,0,0,0,1
8595,He stocked up on mountain dew and started to work.,1,0,0,0,0,0,0,0
8596,He made progress on all three items.,0,0,0,0,1,0,0,0
8597,My neighbor's dog had been shitting all over my yard.,0,0,0,1,0,1,1,1
8598,I went to my neighbor and told him to chain his dog up.,0,0,0,1,0,1,0,0
8599,My neighbor was apologetic and chained his dog up to a post.,1,0,0,0,0,0,0,0
8600,The dog never shit in my yard again.,0,0,0,1,1,1,1,0
8601,The neighbors decided to get together to play poker.,1,1,0,0,0,0,0,1
8602,"They didn't really know how to play, so Tom gave them a quick lesson.",1,1,0,1,0,0,0,1
8603,They all started playing and Angie won every round!,1,0,0,1,0,0,0,0
8604,They discovered that she had hustled them.,0,1,0,1,0,1,1,0
8605,Beth was being bullied by a girl at school.,0,0,1,0,1,1,1,0
8606,One day on the bus the girl hit Beth.,0,0,1,1,0,1,1,1
8607,Beth hit the girl back and a fight broke out.,0,0,0,1,1,1,1,0
8608,The bus driver pulled over and broke them up.,1,0,1,0,1,1,1,0
8609,Jason has a physics test tomorrow.,0,0,0,0,0,0,0,1
8610,He has been studying all week.,0,1,1,0,1,0,0,1
8611,He decided to pull an allnighter anyway.,0,0,0,0,0,0,0,1
8612,"When Jason got to school, he was tired.",1,1,1,1,1,0,0,1
8613,Fargo was a kid.,1,1,0,0,0,0,0,1
8614,He always wanted a pet.,0,1,0,1,1,0,1,1
8615,His parents told him he was too young.,1,0,1,1,0,1,0,1
8616,Fargo finds a cat while playing in the yard.,1,1,0,0,0,0,1,1
8617,We were not supposed to leave once we got there.,0,0,1,0,1,0,0,1
8618,But my friend left his homework at home.,1,1,0,1,0,0,0,1
8619,I gave him a ride.,0,0,0,0,0,0,0,1
8620,When she stepped outside though it started to rain.,0,0,1,1,1,1,1,1
8621,Her makeup was dripping.,0,0,0,0,1,0,1,0
8622,It was ruined.,0,0,0,0,1,1,1,1
8623,My grandfather taught me karate.,0,0,1,1,1,0,0,0
8624,"Afraid of hurting people, I never used it.",0,0,0,1,1,1,1,0
8625,"Ron, my neighbor, always teased me to fight.",0,0,0,1,1,0,1,1
8626,One day he hit my best friend.,1,1,0,1,0,0,0,0
8627,Lexi was playing at the park.,0,0,0,1,1,0,1,0
8628,Her mother told her it was time to leave.,0,0,0,1,1,0,1,1
8629,Lexi started to cry.,0,0,1,1,1,1,1,1
8630,Lexi's mother got annoyed.,0,0,0,1,1,1,1,0
8631,Mango Wangtini was a bartender.,1,1,0,1,0,0,0,1
8632,He entertained customers with sick bartender tricks.,1,1,0,1,0,0,0,1
8633,One day someone asked him to pour a flaming drink while blindfolded.,1,1,0,1,0,0,0,1
8634,"Mango obliged, and began his routine.",0,0,1,1,1,0,1,0
8635,"During my recent visit, my dentist told me that I had no new cavities.",1,1,0,0,0,0,0,0
8636,"For the past year, I had been diligent in brushing my teeth.",1,1,1,0,0,0,0,0
8637,I had also started a daily regimen of flossing twice a day.,1,0,0,0,0,0,0,1
8638,This all paid off.,1,0,0,0,0,0,0,1
8639,Miguel started school today.,1,1,0,0,0,0,0,1
8640,Miguel was very excited.,0,0,0,0,1,0,0,1
8641,Miguel's teacher gave him homework on the first day.,0,0,0,0,1,0,1,0
8642,Miguel was not happy.,1,0,0,0,0,0,0,1
8643,My mom Davey is 92 and in good health.,1,1,1,0,0,0,0,1
8644,She has always been very careful what she says around people.,1,1,0,1,0,0,0,0
8645,She has lost her filter and now says what is on her mind.,0,0,0,0,1,1,0,0
8646,She tells me that I am overweight and that my son is heavy.,0,0,0,0,1,0,0,0
8647,Her co-worker heard what she was saying.,0,0,0,1,1,1,1,0
8648,He talked to her boss about it.,0,0,1,0,1,1,1,1
8649,Her boss filed a formal complaint on her behalf.,0,0,1,1,1,1,1,0
8650,But both grocery stores were sold out of tortillas!,1,1,0,1,0,0,0,1
8651,Then she decided to cut up tortilla shells and fry her own!,1,1,0,1,0,0,0,0
8652,The workers had been fixing the building's dock for months.,0,0,0,0,0,0,1,0
8653,Sally couldn't understand what was taking so long.,0,0,1,0,0,1,1,1
8654,Everyday after work she checked the work they had done.,0,0,1,1,0,1,1,1
8655,Frustrated she decided to come home early and surprise them.,0,0,1,1,0,1,1,1
8656,Dan was waiting for the new episode of his show to come out.,1,1,0,0,0,0,0,1
8657,The show would have one of his favorite tv personalities featured.,1,0,0,1,0,0,0,1
8658,Dan tuned in to the show when it played that night.,1,1,0,0,0,0,0,1
8659,He was happy to see the performance of his favorite actor.,1,1,0,0,0,0,0,0
8660,Carla had an apartment on the third floor.,0,0,0,1,1,1,1,1
8661,She hated having to take the stairs everyday.,1,1,0,1,0,0,0,1
8662,Carla heard a resident was moving out a first floor apartment.,1,1,0,1,0,0,0,1
8663,Carla applied to move into the first floor appliance.,1,1,0,1,0,0,1,1
8664,Phil and Laurel had been friends for more than 20 years.,1,1,0,0,0,0,0,0
8665,Their kids had played Little League on the same team.,1,1,0,1,1,0,0,1
8666,When Laurel's husband died suddenly of a stroke she married Phil.,1,0,0,1,1,0,0,0
8667,No one in town could believe that Phil left his wife for Laurel.,0,0,0,0,1,1,1,0
8668,Joe was very excited for the Paralympics.,1,1,0,0,0,0,0,1
8669,His favourite event was wheelchair rugby.,1,0,0,0,0,0,0,1
8670,"Once, Joe tried out wheelchair rugby.",0,0,1,1,0,0,0,1
8671,He wasn't sure how people would react to him being able bodied.,1,1,0,1,0,0,0,1
8672,One day Jack and Diane went for a walk in the woods.,1,0,1,1,0,0,0,1
8673,They were walking quietly enough that they came across a deer.,0,0,1,1,1,0,0,0
8674,The deer was eating and did not move until Jack sneezed.,1,0,1,1,0,0,0,1
8675,The deer looked at Jack and Diane for a moment and bolted.,0,0,0,1,1,0,0,1
8676,Mark loved to skateboard.,0,0,1,1,1,0,1,0
8677,"One day, he fell off and injured himself.",0,1,1,1,1,1,0,1
8678,Mark rushed to the doctors to see how bad it was.,0,0,1,1,1,0,0,1
8679,The doctor said Mark just had a bruised elbow.,1,1,0,0,0,0,0,0
8680,"She explained she wanted a trim, about a half inch off the ends.",0,0,1,1,1,1,1,1
8681,Jack was starting a new job and decided to shop for new clothes.,1,1,0,0,0,0,0,1
8682,He went to the mall and picked out clothes including a new tie.,1,1,0,0,0,0,0,1
8683,Jack wore the new tie on his first day of work.,0,0,0,1,1,1,0,0
8684,He overheard someone in the hallway say that his tie was ugly.,0,0,0,1,1,0,1,0
8685,My brother sent me an email awhile ago.,0,0,0,0,0,0,0,0
8686,I did not respond.,0,0,1,1,1,1,1,0
8687,I had not seen several emails because gmail put them into spam.,0,1,1,1,1,0,0,1
8688,My brother was worried as I am not in good health.,1,0,1,0,0,0,0,0
8689,Jared was very confident.,1,1,0,1,0,0,0,1
8690,He showed this by approaching girls in bars every night.,1,1,0,0,0,0,0,1
8691,"One night, he acted very misogynistically toward a girl.",0,0,0,1,1,1,1,0
8692,She was very offended by this and slapped him.,0,0,1,1,1,0,0,0
8693,Aubrey went to a concert with her boyfriend.,1,0,0,0,0,0,0,1
8694,She was dancing and singing along to the music.,1,1,0,1,0,0,0,1
8695,Aubrey spotted her old friend Mary across the aisle.,1,1,0,1,0,0,0,1
8696,She ran and gave her a big hug.,1,1,0,1,0,0,0,0
8697,Robin had an issue with his plumbing.,0,0,0,1,0,1,0,0
8698,The pipe in the kitchen would leak every time he washed the dishes.,0,0,0,1,1,1,1,1
8699,"Although he called a plumber immediately, they didn't come for weeks.",0,0,0,0,0,1,1,1
8700,"Until they came, Robin had to do all his washing up in the bath.",0,1,0,1,1,1,1,1
8701,Brian wanted to make new friends.,1,1,0,0,0,0,0,1
8702,He knew he would need to start conversations with new people.,1,1,0,1,0,0,0,1
8703,He asked a new girl about her favorite food.,1,0,0,0,0,0,0,1
8704,She talked about her numerous allergies.,1,1,0,0,0,0,0,1
8705,I graduated college.,0,0,1,1,1,1,1,1
8706,I could not find a job.,0,0,0,0,1,1,1,0
8707,I had to move back home with my parents.,1,1,0,0,0,0,0,1
8708,They were glad to have me home.,0,0,1,0,1,1,1,0
8709,"He hated customers, but loved working with the fruit.",0,1,0,0,0,0,1,1
8710,Benny was asked a question by a customer one afternoon.,0,0,0,0,1,1,1,0
8711,Benny told them to leave him alone with his fruit.,0,0,1,1,1,1,1,1
8712,Sara went to the supermarket to buy maple syrup.,0,0,0,1,1,0,1,1
8713,She found her favorite brand but it was on a high shelf.,0,0,1,1,1,1,1,1
8714,There was no one to help her so she picked a different brand.,1,1,0,0,0,0,0,1
8715,When Sara got home she sampled the new syrup.,1,1,0,1,0,0,0,0
8716,I was playing my video game.,1,1,0,0,0,0,0,1
8717,I played it for several hours.,0,0,0,1,0,0,0,1
8718,My hands got very sweaty.,0,0,1,0,0,1,0,0
8719,My controller got very slick.,1,1,0,0,0,1,0,1
8720,Andrea was lactose intolerant.,1,1,1,0,1,0,0,1
8721,She went to her best friend's birthday party.,1,0,0,0,1,0,0,0
8722,The hosts offered the kids cake and ice cream.,1,1,0,0,0,0,0,0
8723,"Andrea didn't want to be an outcast, so she ate the ice cream.",0,0,1,1,1,0,0,0
8724,Harris was in a band with his best friends.,0,0,0,0,1,0,0,0
8725,The only problem was he had gotten better then all of them.,1,1,1,1,1,0,1,1
8726,They did it for fun but he actually had a chance to make it big.,1,1,0,1,1,0,0,1
8727,He knew the only way was to join a better band.,1,1,0,0,0,0,0,1
8728,Allie decided to invest some money.,0,0,1,0,0,0,0,1
8729,She put it away in some risky stocks.,0,0,1,1,1,1,1,0
8730,Two weeks later the market crashed.,0,0,1,1,1,1,1,1
8731,Her stocks went bankrupt.,0,0,0,1,1,0,0,1
8732,Luke lived in a treehouse behind his families house.,1,0,0,0,0,0,0,0
